XID,P_ANY,P_I,SERVS_RA,SERVS_DEC,VIDEO_RA,VIDEO_DEC,CFHTLS_RA,CFHTLS_RA,HSC_RA,HSC_DEC,SERVS_ID,VIDEO_ID,CFHT_ID,HSC_ID,SERVS_SEP,VIDEO_SEP,CFHT_SEP,HSC_SEP,SERVS_MAG1,SERVS_MAG2,SERVS_MAG1_ERR,SERVS_MAG2_ERR,VIDEO_YMAG,VIDEO_YMAGERR,VIDEO_JMAG,VIDEO_JMAGERR,VIDEO_HMAG,VIDEO_HMAGERR,VIDEO_KSMAG,VIDEO_KSMAGERR,CFHT_UMAG,CFHT_UMAGERR,CFHT_GMAG,CFHT_GMAGERR,CFHT_RMAG,CFHT_RMAGERR,CFHT_IMAG,CFHT_IMAGERR,CFHT_ZMAG,CFHT_ZMAGERR,HSC_GMAG,HSC_GMAGERR,HSC_RMAG,HSC_RMAGERR,HSC_IMAG,HSC_IMAGERR,HSC_ZMAG,HSC_ZMAGERR,HSC_YMAG,HSC_YMAGERR,MATCH_FLAG
XMM02669,0.5223782062530518,0.9576968550682068,-99.0,-99.0,35.63431167602539,-4.3417582511901855,35.63431167602539,35.63431167602539,35.63432693481445,-4.341747760772705,-99.0,644245819857,1104_082732,38553829767141288,-99.0,2.9180028438568115,2.8710086345672607,2.8748323917388916,-99.0,-99.0,-99.0,-99.0,21.67210578918457,0.028830965980887413,21.941211700439453,0.03392273932695389,21.593114852905273,0.028882849961519238,21.71559715270996,0.04818688705563545,24.041, 0.063,23.586, 0.030,22.956, 0.031,-99.0,-99.0,22.118, 0.038,23.4190083,0.013719894,22.7120647,0.0154231573,-99.0,-99.0,21.996520999999998,0.0159340855,21.9067783,0.0283697844,1
XMM02670,0.001425530412234366,0.6603873372077942,35.63756561279297,-4.525822162628174,35.6375846862793,-4.525801658630371,35.63761520385742,35.63761520385742,35.63759231567383,-4.52571439743042,442179.0,644245776044,1104_039742,37489532576224014,5.740898609161377,5.809080123901367,5.846993446350098,5.765148162841797,21.66836773750017,21.52557201662453,0.053975516445029674,0.04917152003170517,22.23708915710449,0.028711549937725067,22.03890419006348,0.0278499498963356,21.756723403930664,0.030158931389451023,21.91311264038086,0.037603139877319336,23.519, 0.038,23.277, 0.023,23.226, 0.037,-99.0,-99.0,22.899, 0.076,23.2632275,0.0138867004,23.125860199999998,0.024184661,-99.0,-99.0,22.6173267,0.0276824273,22.4599285,0.0452551953,1
XMM02671,0.990644097328186,0.9621946215629578,35.63633728027344,-4.381728172302246,35.63631820678711,-4.381697654724121,35.6363410949707,35.6363410949707,35.6363410949707,-4.3816914558410645,504934.0,644245810795,1104_072905,38553825472160587,0.30626991391181946,0.42867040634155273,0.45715197920799255,0.43878328800201416,20.096187164643148,20.380848854518256,0.01621699400408494,0.024915584927303377,21.324237823486328,0.02408921532332897,20.731748580932614,0.02113926038146019,20.668434143066406,0.017066167667508125,20.321712493896484,0.01571190170943737,25.064, 0.155,24.032, 0.045,23.153, 0.034,-99.0,-99.0,21.849, 0.030,24.0124607,0.0185232423,22.875083899999996,0.0169378109,-99.0,-99.0,21.531898499999997,0.010066373299999999,21.330161999999998,0.014163713,1
XMM02672,0.9998548030853271,0.9932671785354614,35.63722610473633,-5.360106468200684,35.63721466064453,-5.36013650894165,35.63724899291992,35.63724899291992,35.63722229003906,-5.360147476196289,114692.0,644245589898,1113_060757,37489511101390372,0.5831303596496582,0.6109085083007812,0.692106306552887,0.6547400951385498,19.689005975555865,19.364290525384597,0.00960429216490877,0.009557036775089855,20.47283744812012,0.011910904198884964,20.48273468017578,0.012513834051787852,20.43415069580078,0.012454770505428314,20.22830390930176,0.011790042743086815,21.156, 0.007,20.920, 0.003,20.910, 0.005,-99.0,-99.0,20.593, 0.011,20.606432,0.0013828927199999999,20.5789452,0.0017983194,-99.0,-99.0,20.3349762,0.00239263591,20.38908,0.005911800079999999,1
XMM02673,0.5364322066307068,0.8468818664550781,35.63766860961914,-4.675795078277588,35.63766098022461,-4.675875186920166,35.637718200683594,35.637718200683594,35.637691497802734,-4.675857067108154,379180.0,644245738835,1113_220186,37489528281258647,2.3115594387054443,2.025850534439087,2.205343723297119,2.1167562007904053,21.334205391831127,21.289714183245685,0.03977871775916957,0.05542789426794101,21.813631057739254,0.024197975173592567,21.88131523132324,0.02662941068410873,21.59998893737793,0.024788934737443924,21.728639602661133,0.030395124107599262,23.621, 0.041,22.770, 0.013,22.578, 0.019,-99.0,-99.0,22.305, 0.043,22.4613934,0.00505592301,22.3538456,0.00902538002,-99.0,-99.0,22.1295128,0.016440725,21.9825516,0.0223578513,1
XMM02674,0.15067628026008606,0.9401506781578064,35.639366149902344,-4.892611503601074,35.63938903808594,-4.892612934112549,35.63943862915039,35.63943862915039,35.63941955566406,-4.892604351043701,292966.0,644245689263,1113_168961,37489523986289478,5.277612686157227,5.3580098152160645,5.525056838989258,5.472373962402344,19.648496800734314,20.093888523108554,0.00785341658870622,0.019567388230295153,20.44526672363281,0.01233778428286314,20.150793075561523,0.01127786934375763,19.793888092041016,0.009811392053961754,19.529804229736328,0.00875785667449236,26.160, 0.543,24.644, 0.087,22.805, 0.047,-99.0,-99.0,21.212, 0.021,24.2410545,0.035797555,22.515993100000003,0.0144268526,-99.0,-99.0,20.826475100000003,0.006544419100000001,20.5588264,0.00922910124,1
XMM02675,0.9294994473457336,0.9755301475524902,35.6376838684082,-4.049846649169922,-99.0,-99.0,-99.0,-99.0,35.63765335083008,-4.0498552322387695,633563.0,-99,-99,38553834062114213,2.0702409744262695,-99.0,-99.0,2.193181037902832,17.96502860697958,18.161634793274366,0.003249964277642326,0.0033633987486031114,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,22.2569866,0.005223921029999999,20.913425399999998,0.0037927404,-99.0,-99.0,19.469894399999998,0.00217232807,19.231693300000003,0.0028711513199999998,1
XMM02676,0.9966052174568176,0.9794840216636658,35.63925552368164,-4.099930286407471,35.639251708984375,-4.099945068359375,-99.0,-99.0,35.639244079589844,-4.099943161010742,618970.0,644245875725,-99,38553834062110598,0.8174683451652527,0.7916055917739868,-99.0,0.8121947050094604,19.17172326736823,18.886807733512903,0.0067171694877615675,0.005567301125069807,21.755882263183594,0.02840657345950604,21.200870513916016,0.02072425186634064,20.519800186157227,0.014668315649032591,20.076913833618164,0.012569230049848557,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,24.9684467,0.0552798025,24.4713001,0.0714103803,-99.0,-99.0,22.9525299,0.0321778804,22.2063427,0.03507993,1
XMM02677,0.49829909205436707,0.9871483445167542,-99.0,-99.0,-99.0,-99.0,35.64037322998047,35.64037322998047,35.640380859375,-3.878967523574829,-99.0,-99,1104_191714,38553838357080804,-99.0,-99.0,5.8230414390563965,5.764852046966553,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.483, 0.008,20.674, 0.003,20.373, 0.003,-99.0,-99.0,20.239, 0.007,20.620334600000003,0.0011530456800000002,20.2735443,0.0016323361800000002,-99.0,-99.0,20.164928399999997,0.00205815397,20.154018399999998,0.0038449568700000005,1
XMM02678,0.7121911644935608,0.9817284345626831,35.64026641845703,-3.9873507022857666,-99.0,-99.0,-99.0,-99.0,35.6402473449707,-3.9873881340026855,649091.0,-99,-99,38553838357073366,3.806619882583618,-99.0,-99.0,3.798983573913574,19.590441809612905,19.50102664445233,0.009086440352737882,0.017994391576727442,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,24.185068100000002,0.021966189100000002,22.880964300000002,0.0155518483,-99.0,-99.0,21.1288013,0.0058890255200000005,20.985654800000002,0.00930002239,1
XMM02679,0.5125241875648499,0.8201736807823181,35.64072799682617,-4.737667083740234,35.64073944091797,-4.7376790046691895,35.640811920166016,35.640811920166016,35.64078140258789,-4.737642288208008,356502.0,644245725406,1113_205773,37489528281255306,4.2763471603393555,4.292423248291016,4.152498722076416,4.110093116760254,19.026197829590707,19.476723067114072,0.004074490889683012,0.008121475533883092,19.811521530151367,0.009320319630205631,19.47307014465332,0.008325698785483837,19.07682609558105,0.006831367500126362,18.817426681518555,0.006494803354144096,26.039, 0.351,23.854, 0.033,22.203, 0.014,-99.0,-99.0,20.543, 0.009,23.7035542,0.0226221681,21.7711277,0.0104900021,-99.0,-99.0,20.0161343,0.0045303604600000005,19.7296925,0.006252798249999999,1
XMM02680,0.9862976670265198,0.9769615530967712,35.64223861694336,-4.380345344543457,35.642250061035156,-4.3803534507751465,35.64226150512695,35.64226150512695,35.64225387573242,-4.380348205566406,505413.0,644245811090,1104_073347,38553825472182057,1.6364415884017944,1.6191725730895996,1.6610214710235596,1.6385053396224976,19.552901990699375,19.888036721381205,0.010660040470433268,0.016179057298776743,20.73835563659668,0.018491368740797043,20.33958625793457,0.015568718314170837,20.23857307434082,0.013320857658982277,19.84238052368164,0.01253704819828272,23.773, 0.050,23.026, 0.018,22.709, 0.023,-99.0,-99.0,21.246, 0.017,22.9195461,0.00708990637,22.479833600000003,0.010915104299999999,-99.0,-99.0,21.0301704,0.00488397572,20.9165859,0.008558951319999999,1
XMM02681,0.9985013604164124,0.985993504524231,35.64242172241211,-4.397463798522949,35.64241409301758,-4.397413730621338,35.642433166503906,35.642433166503906,35.64241027832031,-4.3974175453186035,498258.0,644245808952,1104_069161,38553825472180873,1.1335978507995605,1.2915761470794678,1.2685203552246094,1.2800145149230957,19.288612243002667,19.139230507614663,0.006886708541238815,0.008052180636496507,19.76523971557617,0.013997979462146759,20.843141555786133,0.01745637133717537,20.06146812438965,0.01339030358940363,19.32425880432129,0.012161020189523695,24.046, 0.063,23.806, 0.037,23.115, 0.033,-99.0,-99.0,22.338, 0.046,21.9778595,0.0030628824600000006,21.4681549,0.00433973735,-99.0,-99.0,21.493906,0.006406005940000001,21.439529399999998,0.00999471545,1
XMM02682,0.052995406091213226,0.49167245626449585,-99.0,-99.0,35.64268493652344,-4.464849472045898,35.64271545410156,35.64271545410156,35.642696380615234,-4.464815139770508,-99.0,644245791149,1104_053996,37489532576227754,-99.0,3.638359308242798,3.4850947856903076,3.513123035430908,-99.0,-99.0,-99.0,-99.0,23.23549652099609,0.05047353357076645,22.684978485107425,0.0423799492418766,22.512943267822266,0.03747086599469185,21.956396102905273,0.033656854182481766,24.535, 0.114,23.813, 0.040,23.714, 0.076,-99.0,-99.0,23.523, 0.154,23.6590462,0.0159004778,23.3249702,0.0261551365,-99.0,-99.0,23.2511044,0.0415669754,23.2614708,0.0853925571,1
XMM02683,0.9828096032142639,0.9818758964538574,35.643672943115234,-4.61942720413208,35.64369583129883,-4.619452476501465,35.643733978271484,35.643733978271484,35.64371109008789,-4.619394302368164,404353.0,644245753201,1104_018506,37489528281261698,1.7161682844161987,1.8174225091934204,1.9228618144989014,1.847377896308899,19.276003358809056,19.489328822258024,0.008508247971725585,0.011666292696489703,19.082563400268555,0.005762350745499134,18.9256649017334,0.005623055621981621,18.782873153686523,0.0053923800587654105,18.723939895629886,0.005357523448765278,22.136, 0.013,20.999, 0.003,20.211, 0.003,-99.0,-99.0,19.591, 0.004,21.027320899999996,0.00202705525,20.1274414,0.0017744012899999998,-99.0,-99.0,19.459073999999998,0.00159240945,19.347847,0.00249789516,1
XMM02684,0.9513420462608337,0.9201363921165466,-99.0,-99.0,35.64462661743164,-5.301080226898193,35.6446647644043,35.6446647644043,35.644622802734375,-5.30109167098999,-99.0,644245599563,1113_073973,37489511101393179,-99.0,2.1489202976226807,2.288653612136841,2.142425775527954,-99.0,-99.0,-99.0,-99.0,21.143524169921875,0.017311884090304375,20.780031204223636,0.015391345135867597,20.458965301513672,0.013151939958333969,19.995073318481445,0.01104526221752167,24.163, 0.071,23.388, 0.022,22.301, 0.015,-99.0,-99.0,21.838, 0.031,23.064970000000002,0.012646758000000001,22.3992538,0.011273088899999999,-99.0,-99.0,21.810056699999997,0.00957457349,21.489566800000002,0.017074516,1
XMM02685,0.012609101831912994,0.33032217621803284,-99.0,-99.0,-99.0,-99.0,35.64377212524414,35.64377212524414,-99.0,-99.0,-99.0,-99,1113_052280,-99,-99.0,-99.0,1.9515360593795776,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,25.015, 0.167,25.292, 0.153,25.158, 0.253,-99.0,-99.0,25.623, 1.188,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1
XMM02685,0.012609101831912994,0.2856859862804413,-99.0,-99.0,-99.0,-99.0,35.64377975463867,35.64377975463867,-99.0,-99.0,-99.0,-99,1113_052351,-99,-99.0,-99.0,2.0996286869049072,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,25.264, 0.226,25.468, 0.187,24.700, 0.167,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM02685,0.012609101831912994,0.1709154099225998,35.64376449584961,-5.399266719818115,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,99700.0,-99,-99,-99,1.9400103092193604,-99.0,-99.0,-99.0,22.863581029498924,22.583802572399854,0.14394733821847427,0.15371088522075205,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM02686,0.9957185387611389,0.9999998211860657,35.64468002319336,-4.071603775024414,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,625832.0,-99,-99,-99,0.17529943585395813,-99.0,-99.0,-99.0,19.548906998867402,19.404570551816825,0.008957309824145733,0.008739706286028041,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1
XMM02687,0.03494955971837044,0.5874826908111572,35.64647674560547,-5.074368953704834,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,220225.0,-99,-99,-99,2.2481231689453125,-99.0,-99.0,-99.0,21.36671751408587,21.080517277785056,0.0416496375712714,0.04340543669714872,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1
XMM02688,0.999780535697937,0.989896833896637,35.646610260009766,-5.5328145027160645,35.6466178894043,-5.532866954803467,35.64661407470703,35.64661407470703,35.64657974243164,-5.532899379730225,62087.0,644245556838,1113_023218,37489506806405488,0.4219898581504822,0.4284234344959259,0.4173380434513092,0.34749066829681396,19.32664103247331,19.192500182461863,0.012392844234147018,0.011090618857529273,20.3703727722168,0.012540604919195177,20.272592544555664,0.012372203171253204,20.0681209564209,0.0111407907679677,19.79298973083496,0.010584468021988869,21.549, 0.009,21.251, 0.004,21.105, 0.006,-99.0,-99.0,20.364, 0.008,21.7045536,0.00510057202,21.391296399999998,0.00501706125,-99.0,-99.0,20.7196083,0.00345658534,20.6198654,0.00755540328,1
XMM02689,0.001032371656037867,0.8949954509735107,35.64949417114258,-4.105229377746582,35.64951705932617,-4.105237007141113,-99.0,-99.0,-99.0,-99.0,623032.0,644245877437,-99,-99,6.0524468421936035,6.126730442047119,-99.0,-99.0,14.181142399277455,14.53876021648874,0.000472916027054318,0.000344226991977299,12.327737808227539,0.0003157196042593569,12.73484706878662,0.0003879797586705536,12.8933687210083,0.00040271985926665366,12.996697425842285,0.00042072799988090987,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1
XMM02690,0.5856766700744629,0.9138293862342834,35.64884567260742,-5.5765790939331055,-99.0,-99.0,35.64882278442383,35.64882278442383,35.64878463745117,-5.576560020446777,50606.0,-99,1113_012848,37489506806403546,1.4309449195861816,-99.0,1.3637028932571411,1.3769900798797607,21.844498263955153,21.553367208353173,0.11428027063668648,0.09872418864896434,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,23.514, 0.038,23.418, 0.024,23.571, 0.049,-99.0,-99.0,22.751, 0.068,23.640344600000002,0.0207487661,23.579256100000002,0.0326535068,-99.0,-99.0,23.0461941,0.0257799607,22.947967499999997,0.057633649599999996,1
XMM02691,0.7821053862571716,0.9316524863243103,35.64974594116211,-4.450584411621094,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,474369.0,-99,-99,-99,3.1107029914855957,-99.0,-99.0,-99.0,20.892959269064896,20.272763550648925,0.03445904768111917,0.022376414027825486,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1
XMM02692,0.978199303150177,0.9427774548530579,35.650108337402344,-5.027949333190918,35.6500244140625,-5.027998924255371,35.65016174316406,35.65016174316406,35.65004348754883,-5.027939319610596,241232.0,644245657986,1113_137651,37489519691323912,1.2985351085662842,0.947792112827301,1.5591027736663818,1.1450610160827637,18.737899284202918,18.656806240119487,0.003664259884040464,0.004281251502677635,20.25154685974121,0.012709749862551691,19.86216926574707,0.01049080491065979,19.55533599853516,0.009510166011750698,19.3042106628418,0.009087719954550266,24.432, 0.089,23.740, 0.031,22.656, 0.025,-99.0,-99.0,21.016, 0.015,23.8033257,0.0376210622,22.5956535,0.0195954703,-99.0,-99.0,20.6277046,0.006941638890000001,20.5109921,0.012469366200000002,1
XMM02693,0.9997941255569458,0.9933207035064697,35.65036392211914,-4.5521931648254395,35.6504020690918,-4.552211761474609,35.65043640136719,35.65043640136719,35.65041732788086,-4.552181720733643,430819.0,644245769464,1104_033591,37489532576222392,0.857052206993103,0.9614669680595398,1.132957935333252,1.0544331073760986,19.596398875510353,19.468222108018388,0.008901046089609581,0.008474012010930444,20.881271362304688,0.013626932166516779,20.876298904418945,0.014385594055056572,20.56976318359375,0.012864519841969013,20.307132720947266,0.01154613308608532,22.111, 0.013,21.977, 0.007,21.806, 0.011,-99.0,-99.0,21.539, 0.022,21.308815,0.0021239020899999996,21.0247421,0.00297002005,-99.0,-99.0,21.105320000000003,0.0047700759,20.970281600000003,0.0067681502599999995,1
XMM02694,0.9943735599517822,0.9734277725219727,35.65096664428711,-5.143824577331543,35.65094757080078,-5.143861293792725,35.650997161865234,35.650997161865234,35.650943756103516,-5.143840789794922,195712.0,644245632793,1113_109802,37489515396340511,0.6582606434822083,0.6704885959625244,0.5942226052284241,0.7147655487060547,19.46608940967031,19.90803346170471,0.008122418642920534,0.01377415566269706,20.784748077392575,0.015296788886189459,20.467849731445312,0.01348351314663887,20.067110061645508,0.011181534267961979,19.615407943725586,0.009815840050578116,24.909, 0.144,24.151, 0.045,22.929, 0.031,-99.0,-99.0,21.274, 0.019,23.8300915,0.038794852799999995,22.697500199999997,0.021683024199999998,-99.0,-99.0,20.8364639,0.006953588690000001,20.539150199999998,0.011025086000000002,1
XMM02695,0.896515965461731,0.9284049272537231,35.65214157104492,-4.418611526489258,35.65214538574219,-4.418581008911133,35.652156829833984,35.652156829833984,35.65214157104492,-4.418571472167969,486911.0,644245802433,1104_064275,38553825472179390,0.9852469563484192,1.083579659461975,1.1175477504730225,1.119444489479065,21.2742904068539,21.128415626935897,0.04480847343115924,0.04380092793334555,21.87205696105957,0.03324027359485626,21.18501853942871,0.04270753636956215,21.635766983032227,0.02699620276689529,21.662094116210934,0.03056053258478641,22.983, 0.027,22.251, 0.010,21.974, 0.012,-99.0,-99.0,22.021, 0.037,22.320201899999997,0.00401472859,22.176391600000002,0.007124834229999999,-99.0,-99.0,22.210886,0.0124815376,22.1038551,0.0201026145,1
XMM02696,0.017058493569493294,0.31540700793266296,-99.0,-99.0,35.65281677246094,-4.595306873321533,-99.0,-99.0,-99.0,-99.0,-99.0,644245758667,-99,-99,-99.0,1.7257238626480103,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.81075096130371,0.1325358897447586,24.425823211669922,0.13155774772167206,23.752538681030273,0.10793076455593108,22.88999938964844,0.07095745950937271,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1
XMM02697,0.026877623051404953,0.972649335861206,35.65102005004883,-4.47738790512085,35.65100860595703,-4.477375507354736,35.651031494140625,35.651031494140625,35.6510124206543,-4.477347373962402,462190.0,644245788024,1104_051253,37489532576226961,5.818307399749756,5.83745002746582,5.700263023376465,5.777902126312256,19.837804855872967,19.713200917593674,0.01085178874458334,0.011330840237883102,21.81034278869629,0.021704863756895062,21.31678771972656,0.019546985626220703,20.91490364074707,0.015838000923395157,20.602149963378906,0.014866572804749012,23.081, 0.028,23.136, 0.022,23.035, 0.042,-99.0,-99.0,22.323, 0.046,23.2791176,0.0109777199,22.9576035,0.018136251699999998,-99.0,-99.0,22.5280838,0.021011427000000003,22.2692299,0.0294367671,1
XMM02698,0.9830795526504517,0.995547890663147,-99.0,-99.0,-99.0,-99.0,35.652915954589844,35.652915954589844,35.65287780761719,-5.647794723510742,-99.0,-99,1122_239919,37489506806418474,-99.0,-99.0,0.5670367479324341,0.6964152455329895,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.603, 0.008,20.674, 0.002,20.426, 0.004,-99.0,-99.0,20.337, 0.006,20.235939000000002,0.0029102703600000003,20.2740574,0.0033346971,-99.0,-99.0,19.8814697,0.00176794326,19.725486800000002,0.0033779875399999994,1
XMM02699,0.0023131363559514284,0.22149387001991272,-99.0,-99.0,-99.0,-99.0,35.656837463378906,35.656837463378906,-99.0,-99.0,-99.0,-99,1113_084731,-99,-99.0,-99.0,3.682776689529419,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,25.022, 0.153,24.699, 0.071,24.907, 0.160,-99.0,-99.0,23.997, 0.226,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM02699,0.0023131363559514284,0.22574231028556824,-99.0,-99.0,35.65682601928711,-5.2522687911987305,-99.0,-99.0,-99.0,-99.0,-99.0,644245609417,-99,-99,-99.0,3.6603147983551025,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.17267990112305,0.08180845528841019,23.71461296081543,0.07361868768930435,23.51645851135254,0.07668787240982056,23.2367000579834,0.07813563197851181,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM02699,0.0023131363559514284,0.13737893104553223,35.65676498413086,-5.252220630645752,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,151839.0,-99,-99,-99,3.601813793182373,-99.0,-99.0,-99.0,22.74452887846538,22.533900312650964,0.11582425776079858,0.13348328071719395,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM02699,0.0023131363559514284,0.25064876675605774,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,35.65605163574219,-5.2531208992004395,-99.0,-99,-99,37489515396335750,-99.0,-99.0,-99.0,0.9504947662353516,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,25.9045715,0.15971718699999998,25.579254199999998,0.221741647,-99.0,-99.0,25.1285458,0.267775863,24.506568899999998,0.309376806,1
XMM02700,0.5490849018096924,0.16512930393218994,-99.0,-99.0,35.65753936767578,-5.0448808670043945,-99.0,-99.0,-99.0,-99.0,-99.0,644245654105,-99,-99,-99.0,1.2919375896453857,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.534011840820312,0.018714485689997677,20.838842391967773,0.014163901098072529,20.400041580200195,0.011868290603160858,19.98320770263672,0.01081599947065115,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM02700,0.5490849018096924,0.14866112172603607,35.65766525268555,-5.044981479644775,35.65753936767578,-5.0448808670043945,-99.0,-99.0,-99.0,-99.0,233062.0,644245654105,-99,-99,1.5798834562301636,1.2919375896453857,-99.0,-99.0,19.236893943079345,19.21434024815793,0.006273279446108601,0.0076379857408637435,21.534011840820312,0.018714485689997677,20.838842391967773,0.014163901098072529,20.400041580200195,0.011868290603160858,19.98320770263672,0.01081599947065115,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2
XMM02700,0.5490849018096924,0.2233973741531372,35.65766525268555,-5.044981479644775,35.65798568725586,-5.045263767242432,35.657928466796875,35.657928466796875,35.657989501953125,-5.045225143432617,233062.0,644245654294,1113_133289,37489519691322912,1.5798834562301636,2.782379627227783,2.4932754039764404,2.7633771896362305,19.236893943079345,19.21434024815793,0.006273279446108601,0.0076379857408637435,20.326923370361328,0.010777145624160768,20.316064834594727,0.010970551520586014,20.143308639526367,0.01045201811939478,19.88282585144043,0.010251277126371859,23.125, 0.029,22.632, 0.011,21.774, 0.012,-99.0,-99.0,21.022, 0.015,22.391502399999997,0.00929952692,21.572059600000003,0.00880309101,-99.0,-99.0,20.7870178,0.00756462058,20.608560600000004,0.0123042269,1
XMM02700,0.5490849018096924,0.13028313219547272,35.65766525268555,-5.044981479644775,35.65753936767578,-5.0448808670043945,-99.0,-99.0,35.65753173828125,-5.044836044311523,233062.0,644245654105,-99,37489519691322911,1.5798834562301636,1.2919375896453857,-99.0,1.3659842014312744,19.236893943079345,19.21434024815793,0.006273279446108601,0.0076379857408637435,21.534011840820312,0.018714485689997677,20.838842391967773,0.014163901098072529,20.400041580200195,0.011868290603160858,19.98320770263672,0.01081599947065115,-99,-99,-99,-99,-99,-99,-99.0,-99.0,-99,-99,24.035038,0.0287814867,23.3183098,0.029108205800000002,-99.0,-99.0,22.046764399999997,0.0167938527,21.696742999999998,0.0239171423,2
XMM02701,0.9991015791893005,0.9913190007209778,35.65787124633789,-4.194557189941406,35.65786361694336,-4.194558620452881,35.65785598754883,35.65785598754883,35.657875061035156,-4.194555759429932,581688.0,644245854066,1104_118781,38553829767151499,1.5398330688476562,1.5608652830123901,1.6287264823913574,1.543186902999878,20.123441433539334,19.78731869072235,0.01596452159997215,0.013369922968321351,21.346263885498047,0.01834150776267052,21.128995895385746,0.017070293426513672,20.786380767822266,0.014104532077908516,20.71710205078125,0.014640611596405506,21.752, 0.011,21.895, 0.007,21.718, 0.010,-99.0,-99.0,21.485, 0.023,21.9248657,0.0031824912899999997,21.6687908,0.005046044479999999,-99.0,-99.0,21.4084358,0.006258032750000001,21.42519,0.0101427902,1
